repo_id,repo_name,description,stars,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_trend_2508_2607,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
131619646,dagster-io/dagster,"An orchestration platform for the development, production, and observation of data assets.",15924,2227,2610,Apache-2.0,false,2026-08-03T16:14:29Z,16.22,"[137.42,128.73,115.25,103.57,92.57,87.28,65.78,57.58,40.49,43.1,42.8,16.22]",17,Python,2018-04-30,"analytics,dagster,data-engineering,data-integration,data-orchestrator,data-pipelines,data-science,etl,metadata,mlops,orchestration,python,scheduler,workflow,workflow-automation",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；15,910 stars，最近可用 OpenRank 25.79，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
192640529,HumanSignal/label-studio,Label Studio is a multi-type data labeling and annotation tool with standardized output format,27975,3646,899,Apache-2.0,false,2026-08-03T16:18:22Z,1.97,"[67.06,63.58,61.59,55.91,50.78,50.66,44.36,38.1,16.13,7.16,null,1.97]",4,TypeScript,2019-06-19,"annotation,annotation-tool,annotations,boundingbox,computer-vision,data-labeling,dataset,datasets,deep-learning,image-annotation,image-classification,image-labeling,image-labelling-tool,label-studio,labeling,labeling-tool,mlops,semantic-segmentation,text-annotation,yolo",keep,Model Infra,Data · Labeling,"当前图中的 Data · Labeling 代表项目；仓库仍在维护，27,975 stars，2026 年 7 月 OpenRank 1.97。",保留通用标注平台，垂直数据工具进入专题而不是主图。,ok,,
139156354,cvat-ai/cvat,"Computer Vision Annotation Tool (CVAT) is a leading platform for building high-quality visual datasets for vision AI. It offers open-source, cloud, and enterprise products, as well as labeling services, for image, video, and 3D annotation with AI-assisted labeling, quality assurance, team collaboration, analytics, and developer APIs.",16446,3785,600,MIT,false,2026-08-03T12:05:15Z,6.34,"[52.58,44.78,42.19,38.39,38.77,32.21,31.51,26.45,25.72,23.91,11.47,6.34]",5,Python,2018-06-29,"annotation,annotation-tool,annotations,boundingbox,computer-vision,computer-vision-annotation,dataset,deep-learning,image-annotation,image-classification,image-labeling,image-labelling-tool,imagenet,labeling,labeling-tool,object-detection,pytorch,semantic-segmentation,tensorflow,video-annotation",keep,Model Infra,Data · Labeling,"当前图中的 Data · Labeling 代表项目；仓库仍在维护，16,446 stars，2026 年 7 月 OpenRank 6.34。",保留通用标注平台，垂直数据工具进入专题而不是主图。,ok,,
60377070,vespa-engine/vespa,The AI search platform,7035,727,255,Apache-2.0,false,2026-08-03T15:36:42Z,,"[42.12,38.62,36.55,34.99,37.19,34.17,40.67,35.66,33.19,32.61,12.87,null]",1,Java,2016-06-03,"ai,big-data,java,machine-learning,rag,search,search-engine,server,serving-recommendation,tensor,vector,vector-database,vector-search,vespa",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；7,034 stars，最近可用 OpenRank 15.26，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
71932349,ray-project/ray,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.,43424,7879,3493,Apache-2.0,false,2026-08-03T16:17:51Z,71.45,"[275.21,273.44,270.3,243.95,228.69,205.21,189.76,179.88,167.56,139.69,101.64,71.45]",42,Python,2016-10-25,"data-science,deep-learning,deployment,distributed,hyperparameter-optimization,hyperparameter-search,large-language-models,llm,llm-inference,llm-serving,machine-learning,optimization,parallel,python,pytorch,ray,reinforcement-learning,rllib,serving,tensorflow",keep,Model Infra,Compute & scheduling,"当前图中的 Compute & scheduling 代表项目；仓库仍在维护，43,424 stars，2026 年 7 月 OpenRank 71.45。",保留通用计算和 Kubernetes AI 调度代表，不增加相似控制器。,ok,,
17165658,apache/spark,Apache Spark - A unified analytics engine for large-scale data processing,43776,29298,452,Apache-2.0,false,2026-08-03T16:20:49Z,68.18,"[193.41,177.0,162.9,166.92,157.89,136.64,141.5,129.54,116.31,94.85,84.69,68.18]",44,Scala,2014-02-25,"big-data,java,jdbc,python,r,scala,spark,sql",keep,Model Infra,Compute & scheduling,"当前图中的 Compute & scheduling 代表项目；仓库仍在维护，43,776 stars，2026 年 7 月 OpenRank 68.18。",保留通用计算和 Kubernetes AI 调度代表，不增加相似控制器。,ok,,
175592968,volcano-sh/volcano,A Cloud Native Batch System (Project under CNCF),5828,1478,774,Apache-2.0,false,2026-08-03T11:41:34Z,9.67,"[36.71,35.04,25.85,18.66,28.12,29.18,22.7,22.7,21.46,13.32,13.04,9.67]",12,Go,2019-03-14,"ai,batch-systems,bigdata,gene,golang,hpc,kubernetes,machine-learning,serving,training",keep,Model Infra,Compute & scheduling,"当前图中的 Compute & scheduling 代表项目；仓库仍在维护，5,828 stars，2026 年 7 月 OpenRank 9.67。",保留通用计算和 Kubernetes AI 调度代表，不增加相似控制器。,ok,,
200722670,NVIDIA-NeMo/Speech,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)",17855,3524,229,Apache-2.0,false,2026-08-03T15:57:06Z,10.26,"[124.39,98.25,68.53,56.51,52.17,45.1,38.39,37.3,29.47,17.45,19.52,10.26]",7,Python,2019-08-05,"asr,deeplearning,generative-ai,machine-translation,neural-networks,speaker-diariazation,speaker-recognition,speech-synthesis,speech-translation,tts",remove,Model Infra,Pre-Train · Framework & parallel,原 NeMo 仓库已经改名为 Speech，继续放在通用 Pre-Train framework 会造成事实错误。,Speech 项目可在语音模型或多模态工具图中单独评估。,ok,,
235860204,deepspeedai/DeepSpeed,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.",42852,4922,1305,Apache-2.0,false,2026-08-03T15:16:05Z,5.74,"[45.71,44.34,34.6,28.89,23.88,22.9,18.28,19.31,17.31,10.36,7.86,5.74]",5,Python,2020-01-23,"billion-parameters,compression,data-parallelism,deep-learning,gpu,inference,machine-learning,mixture-of-experts,model-parallelism,pipeline-parallelism,pytorch,trillion-parameters,zero",keep,Model Infra,Pre-Train · Framework & parallel,"当前图中的 Pre-Train · Framework & parallel 代表项目；仓库仍在维护，42,852 stars，2026 年 7 月 OpenRank 5.74。",保留通用框架和并行训练基线，不按短期 stars 排名。,ok,,
176982014,NVIDIA/Megatron-LM,Ongoing research training transformer models at scale,17312,4324,1061,NOASSERTION,false,2026-08-03T16:16:58Z,32.39,"[25.27,24.28,37.21,58.69,74.89,87.23,88.23,83.3,68.93,61.62,47.44,32.39]",36,Python,2019-03-21,"large-language-models,model-para,transformers",keep,Model Infra,Pre-Train · Framework & parallel,"当前图中的 Pre-Train · Framework & parallel 代表项目；仓库仍在维护，17,312 stars，2026 年 7 月 OpenRank 32.39。",保留通用框架和并行训练基线，不按短期 stars 排名。,ok,,
850267588,78/xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,28613,6510,646,MIT,false,2026-08-03T14:20:22Z,5.51,"[57.16,48.48,39.48,38.44,37.04,30.32,24.93,17.13,14.25,8.02,6.34,5.51]",2,C++,2024-08-31,"chatbot,esp32,mcp",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；28,429 stars，最近可用 OpenRank 6.18，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
712225112,Genesis-Embodied-AI/genesis-world,Simulation platform for general-purpose robotics & embodied AI learning.,29687,2821,114,Apache-2.0,false,2026-08-03T12:14:48Z,8.46,"[56.49,42.44,37.61,31.52,23.29,31.82,29.68,21.16,11.04,6.38,8.09,8.46]",3,Python,2023-10-31,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；29,656 stars，最近可用 OpenRank 8.22，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
673412924,modelscope/ms-swift,"Use PEFT or Full-parameter to CPT/SFT/DPO/GRPO 600+ LLMs (Qwen3.6, DeepSeek-V4, GLM-5.1, InternLM3, Llama4, ...) and 300+ MLLMs (Qwen3-VL, Qwen3-Omni, InternVL3.5, Ovis2.5, GLM4.5v, Gemma4, Llava, Phi4, ...) (AAAI 2025).",15030,1570,644,Apache-2.0,false,2026-08-03T14:19:05Z,13.69,"[142.65,144.62,123.77,117.91,104.07,97.84,67.11,57.88,37.95,24.22,18.68,13.69]",10,Python,2023-08-01,"deepseek-r1,embedding,grpo,internvl,liger,llama,llama4,llm,lora,megatron,moe,multimodal,open-r1,peft,qwen3,qwen3-6,qwen3-omni,qwen3-vl,reranker,sft",keep,Model Infra,Post-Train · Supervised fine-tuning,"当前图中的 Post-Train · Supervised fine-tuning 代表项目；仓库仍在维护，15,030 stars，2026 年 7 月 OpenRank 13.69。",当前三个代表已经覆盖主流易用训练工具，不继续扩容。,ok,,
725205304,unslothai/unsloth,"Unsloth is a local UI for training and running Kimi K3, Gemma 4, Qwen3.6, DeepSeek-V4, GLM and other models.",69462,6275,971,Apache-2.0,false,2026-08-03T16:23:03Z,28.52,"[85.45,72.9,63.93,59.17,62.49,53.3,38.65,49.81,45.06,40.08,38.53,28.52]",13,Python,2023-11-29,"agent,deepseek,fine-tuning,gemma,gemma3,gpt-oss,llama,llama3,llm,llms,mistral,openai,qwen,reinforcement-learning,self-hosted,text-to-speech,tts,ui,unsloth",keep,Model Infra,Post-Train · Supervised fine-tuning,"当前图中的 Post-Train · Supervised fine-tuning 代表项目；仓库仍在维护，69,462 stars，2026 年 7 月 OpenRank 28.52。",当前三个代表已经覆盖主流易用训练工具，不继续扩容。,ok,,
646410686,hiyouga/LlamaFactory,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024),73715,9016,1094,Apache-2.0,false,2026-08-03T10:18:24Z,,"[105.06,79.56,55.45,44.04,40.39,36.8,25.72,19.31,16.38,14.31,5.48,null]",1,Python,2023-05-28,"agent,ai,deepseek,fine-tuning,gemma,gpt,instruction-tuning,large-language-models,llama,llama3,llm,lora,moe,nlp,peft,qlora,quantization,qwen,rlhf,transformers",keep,Model Infra,Post-Train · Supervised fine-tuning,"当前图中的 Post-Train · Supervised fine-tuning 代表项目；仓库仍在维护，73,715 stars。",当前三个代表已经覆盖主流易用训练工具，不继续扩容。,ok,,
658928958,ollama/ollama,"Get up and running with Kimi-K2.6, GLM-5.2, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",177679,17249,3585,MIT,false,2026-07-31T23:59:29Z,167.01,"[305.53,241.51,239.99,230.8,208.74,202.57,216.92,242.09,270.02,230.61,248.76,167.01]",152,Go,2023-06-26,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",keep,Model Infra,Serving · Deploy,"当前图中的 Serving · Deploy 代表项目；仓库仍在维护，177,679 stars，2026 年 7 月 OpenRank 167.01。",该区只保留部署入口和 serving control plane，不与底层 inference engine 重复。,ok,,
942206898,ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,7667,1398,995,NOASSERTION,false,2026-08-03T16:31:27Z,115.92,"[151.15,151.5,153.69,153.06,150.3,152.61,159.09,171.21,173.74,167.43,141.32,115.92]",62,Rust,2025-03-03,"diffusion,disaggregated-serving,kubernetes,llm-inference,omni,routing-engine,rust,sglang,tensorrt-llm,vllm",keep,Model Infra,Serving · Deploy,"当前图中的 Serving · Deploy 代表项目；仓库仍在维护，7,667 stars，2026 年 7 月 OpenRank 115.92。",该区只保留部署入口和 serving control plane，不与底层 inference engine 重复。,ok,,
653496050,xorbitsai/inference,"Swap GPT for any LLM by changing a single line of code. Xinference lets you run open-source, speech, and multimodal models on cloud, on-prem, or your laptop — all through one unified, production-ready inference API.",9474,851,48,Apache-2.0,false,2026-08-02T05:44:21Z,6.32,"[62.59,45.38,37.24,34.59,29.45,27.79,25.69,15.16,14.44,9.58,7.84,6.32]",6,Python,2023-06-14,"artificial-intelligence,chatglm,deployment,flan-t5,gemma,ggml,glm4,inference,llama,llama3,llamacpp,llm,machine-learning,mistral,openai-api,pytorch,qwen,vllm,whisper,wizardlm",remove,Model Infra,Serving · Deploy,Serving · Deploy 已有 Ollama、Dynamo 和 llm-d，Xorbits Inference 的近期社区信号相对较弱。,项目仍有部署价值；本次下架主要是控制 serving 区密度。,ok,,
833306239,containers/ramalama,"RamaLama is an open-source developer tool that simplifies the local serving of AI models from any source and facilitates their use for inference in production, all through the familiar language of containers.",2986,353,110,MIT,false,2026-08-03T16:31:26Z,5.22,"[43.02,37.44,32.24,28.43,24.94,22.68,18.93,17.79,17.45,12.44,9.04,5.22]",1,Python,2024-07-24,"ai,containers,cuda,hacktoberfest,hip,inference-server,intel,llamacpp,llm,podman,vllm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；2,976 stars，最近可用 OpenRank 8.27，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
799049436,gpustack/gpustack,"A GPU cluster manager for high-performance AI model serving (vLLM, SGLang) and on-demand SSH-accessible GPU instances.",5428,605,660,Apache-2.0,false,2026-08-03T01:33:52Z,14.44,"[49.02,40.31,36.85,43.63,56.02,51.16,41.18,43.32,32.02,24.09,21.31,14.44]",5,Python,2024-05-11,"ascend,cuda,deepseek,distributed-inference,genai,high-performance-inference,inference,llama,llm,llm-inference,llm-serving,maas,mindie,openai,qwen,rocm,sglang,vllm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；5,397 stars，最近可用 OpenRank 26.62，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
599547518,vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,88085,20215,6280,Apache-2.0,false,2026-08-03T15:41:24Z,189.08,"[762.07,764.83,697.99,674.73,620.83,586.12,560.08,507.78,446.03,360.39,274.25,189.08]",164,Python,2023-02-09,"amd,blackwell,cuda,deepseek,deepseek-v3,gpt,gpt-oss,inference,kimi,llama,llm,llm-serving,model-serving,moe,openai,pytorch,qwen,qwen3,tpu,transformer",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，88,085 stars，2026 年 7 月 OpenRank 189.08。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
740303686,sgl-project/sglang,SGLang is a high-performance serving framework for large language models and multimodal models.,31166,7613,4944,Apache-2.0,false,2026-08-03T16:23:28Z,215.0,"[406.94,434.55,415.14,440.36,463.56,469.22,425.68,392.12,360.89,322.31,263.19,215.0]",112,Python,2024-01-08,"attention,blackwell,cuda,deepseek,diffusion,glm,gpt-oss,inference,llama,llm,minimax,moe,qwen,qwen-image,reinforcement-learning,transformer,vlm,wan",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，31,166 stars，2026 年 7 月 OpenRank 215.00。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
679366051,NVIDIA/TensorRT-LLM,TensorRT LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and supports state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT LLM also contains components to create Python and C++ runtimes that orchestrate the inference execution in a performant way.,14285,2634,1604,NOASSERTION,false,2026-08-03T15:56:53Z,145.76,"[314.49,309.07,295.11,293.49,298.25,300.45,281.85,276.53,272.23,266.5,214.2,145.76]",77,Python,2023-08-16,"blackwell,cuda,llm-serving,moe,pytorch",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，14,285 stars，2026 年 7 月 OpenRank 145.76。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
612354784,ggml-org/llama.cpp,LLM inference in C/C++,122565,21279,1945,MIT,false,2026-08-03T16:23:02Z,90.46,"[293.89,268.53,242.87,264.39,263.88,243.8,234.98,224.73,216.77,186.81,142.46,90.46]",53,C++,2023-03-10,ggml,keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，122,565 stars，2026 年 7 月 OpenRank 90.46。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
153097643,openvinotoolkit/openvino,OpenVINO™ is an open source toolkit for optimizing and deploying AI inference,10598,3299,718,Apache-2.0,false,2026-08-03T16:28:35Z,27.34,"[203.95,193.62,172.78,157.73,144.15,159.96,139.38,126.15,109.86,74.42,44.65,27.34]",39,C++,2018-10-15,"ai,computer-vision,deep-learning,deploy-ai,diffusion-models,generative-ai,good-first-issue,inference,llm-inference,natural-language-processing,nlp,openvino,optimize-ai,performance-boost,recommendation-system,speech-recognition,stable-diffusion,transformers,yolo",keep,Model Infra,Serving · Inference,"当前图中的 Serving · Inference 代表项目；仓库仍在维护，10,598 stars，2026 年 7 月 OpenRank 27.34。",项目数量已经较多，子项目和硬件 plugin 优先作为注释而不是独立 logo。,ok,,
136202695,mlflow/mlflow,"The open source AI engineering platform for agents, LLMs, and ML models. MLflow enables teams of all sizes to debug, evaluate, monitor, and optimize production-quality AI applications while controlling costs and managing access to models and data.",27346,6106,2089,Apache-2.0,false,2026-08-03T15:54:54Z,31.5,"[111.37,107.38,106.57,105.73,107.73,111.34,106.97,96.34,79.88,66.96,48.66,31.5]",22,Python,2018-06-05,"agentops,agents,ai,ai-governance,apache-spark,evaluation,langchain,llm-evaluation,llmops,machine-learning,ml,mlflow,mlops,model-management,observability,open-source,openai,prompt-engineering",keep,Model Infra,Pre-Train · Evaluation & observability,"当前图中的 Pre-Train · Evaluation & observability 代表项目；仓库仍在维护，27,346 stars，2026 年 7 月 OpenRank 31.50。",该区同时包含实验追踪和模型生命周期管理，需避免与 Agent observability 混用。,ok,,
515647260,1Panel-dev/1Panel,"🔥 1Panel is a modern, open-source VPS control panel — and the only one with native AI agent support. Run Ollama models, deploy OpenClaw agents, and manage your entire server stack from one clean web interface.",36422,3279,274,GPL-3.0,false,2026-08-03T11:05:23Z,14.66,"[105.75,91.18,73.81,59.74,71.2,63.36,49.25,42.27,29.97,22.23,14.04,14.66]",8,Go,2022-07-19,"agent,clawdbot,copaw,docker,docker-ui,hermes,hermes-agent,linux,lnmp,ollama,openclaw,openresty,qwenpaw,webmin",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；36,337 stars，最近可用 OpenRank 14.00，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
642497346,langfuse/langfuse,"🪢 Open source AI engineering platform: LLM evals, observability, metrics, prompt management, playground, datasets. Integrates with OpenTelemetry, LangChain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 ",32431,3484,712,NOASSERTION,false,2026-08-03T16:29:52Z,31.4,"[100.04,104.09,99.96,97.3,91.02,77.48,72.29,64.31,58.68,46.11,41.18,31.4]",22,TypeScript,2023-05-18,"analytics,autogen,evaluation,langchain,large-language-models,llama-index,llm,llm-evaluation,llm-observability,llmops,monitoring,observability,open-source,openai,playground,prompt-engineering,prompt-management,self-hosted,ycombinator",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，32,431 stars，2026 年 7 月 OpenRank 31.40。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
86031674,wandb/wandb,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation to production.",11212,880,906,MIT,false,2026-08-03T01:23:32Z,33.87,"[84.7,86.37,77.47,76.89,71.21,67.76,63.6,59.54,51.61,43.27,39.45,33.87]",8,Python,2017-03-24,"ai,collaboration,data-science,data-versioning,deep-learning,experiment-track,hyperparameter-optimization,hyperparameter-search,hyperparameter-tuning,jax,keras,machine-learning,ml-platform,mlops,model-versioning,pytorch,reinforcement-learning,reproducibility,tensorflow",keep,Model Infra,Pre-Train · Evaluation & observability,"当前图中的 Pre-Train · Evaluation & observability 代表项目；仓库仍在维护，11,212 stars，2026 年 7 月 OpenRank 33.87。",该区同时包含实验追踪和模型生命周期管理，需避免与 Agent observability 混用。,ok,,
638951438,comet-ml/opik,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards.",21085,1667,160,Apache-2.0,false,2026-08-03T16:25:46Z,27.22,"[68.95,68.86,70.39,70.94,70.1,74.01,66.56,63.06,59.82,45.0,35.93,27.22]",20,Python,2023-05-10,"evaluation,hacktoberfest,hacktoberfest2025,langchain,llama-index,llm,llm-evaluation,llm-observability,llmops,open-source,openai,playground,prompt-engineering",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，21,085 stars，2026 年 7 月 OpenRank 27.22。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
564072810,Arize-ai/phoenix,AI Observability & Evaluation,10872,1033,843,NOASSERTION,false,2026-08-03T15:13:32Z,25.11,"[67.03,70.12,61.89,58.86,52.71,47.7,44.34,42.22,38.49,35.44,29.59,25.11]",15,Python,2022-11-09,"agents,ai-monitoring,ai-observability,aiengineering,anthropic,datasets,evals,langchain,llamaindex,llm-eval,llm-evaluation,llmops,llms,openai,prompt-engineering,smolagents",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，10,872 stars，2026 年 7 月 OpenRank 25.11。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
205706595,mlrun/mlrun,"MLRun is an open source MLOps platform for quickly building and managing continuous ML applications across their lifecycle. MLRun integrates into your development and CI/CD environment and automates the delivery of production data, ML pipelines, and online applications.",1690,315,111,Apache-2.0,false,2026-08-03T16:05:28Z,,"[48.87,44.01,45.74,43.86,39.18,36.45,38.21,25.44,19.49,20.89,13.38,null]",2,Python,2019-09-01,"data-engineering,data-science,experiment-tracking,kubernetes,machine-learning,mlops,mlops-workflow,model-serving,python,workflow",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；1,688 stars，最近可用 OpenRank 17.65，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
633927609,promptfoo/promptfoo,"Test your prompts, agents, and RAGs. Red teaming/pentesting/vulnerability scanning for AI. Compare performance of GPT, Claude, Gemini, DeepSeek, and more. Simple declarative configs with command line and CI/CD integration.  Used by OpenAI and Anthropic.",23879,2151,484,MIT,false,2026-08-03T13:44:50Z,10.32,"[43.54,42.89,42.2,43.2,46.16,49.33,47.3,34.79,28.64,24.27,15.69,10.32]",11,TypeScript,2023-04-28,"ci,ci-cd,cicd,evaluation,evaluation-framework,llm,llm-eval,llm-evaluation,llm-evaluation-framework,llmops,pentesting,prompt-engineering,prompt-testing,prompts,rag,red-teaming,testing,vulnerability-scanners",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，23,879 stars，2026 年 7 月 OpenRank 10.32。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
222824662,dagger/dagger,"Automation engine to build, test and ship any codebase. Runs locally, in CI, or directly in the cloud",16126,905,137,Apache-2.0,false,2026-08-03T15:41:18Z,11.51,"[47.33,50.45,47.68,35.58,32.95,32.61,29.24,28.2,26.87,21.97,19.87,11.51]",7,Go,2019-11-20,"agents,caching,ci-cd,containers,continuous-deployment,continuous-integration,devops,docker,graphql,workflows",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；16,104 stars，最近可用 OpenRank 22.36，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
615510678,camel-ai/camel,🐫 CAMEL: The first and the best multi-agent framework. Finding the Scaling Law of Agents. https://www.camel-ai.org,17535,2028,460,Apache-2.0,false,2026-07-31T06:03:14Z,5.54,"[53.32,44.08,36.41,35.95,47.66,32.86,27.08,19.23,12.16,10.0,7.48,5.54]",2,Python,2023-03-17,"agent,ai-societies,artificial-intelligence,communicative-ai,cooperative-ai,deep-learning,large-language-models,multi-agent-systems,natural-language-processing",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；17,499 stars，最近可用 OpenRank 9.21，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
946380199,openai/openai-agents-python,"A lightweight, powerful framework for multi-agent workflows",28358,4437,56,MIT,false,2026-08-03T13:33:56Z,11.7,"[94.44,83.2,65.04,54.06,38.26,30.06,24.18,24.24,23.74,22.35,20.64,11.7]",7,Python,2025-03-11,"agents,ai,framework,harness,llm,openai,python",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；28,238 stars，最近可用 OpenRank 18.53，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
826170402,elizaOS/eliza,Open source agentic operating system,18887,5604,447,MIT,false,2026-08-03T16:31:10Z,19.63,"[56.5,45.04,28.69,19.02,16.15,14.33,9.43,7.45,8.43,21.01,13.44,19.63]",15,TypeScript,2024-07-09,"agent,agentic,ai,autonomous,chatbot,crypto,discord,eliza,elizaos,framework,plugins,rag,slack,swarm,telegram",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；18,821 stars，最近可用 OpenRank 14.26，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
881221486,verl-project/verl,verl/HybridFlow: A Flexible and Efficient RL Post-Training Framework ,22777,4332,1063,Apache-2.0,false,2026-08-03T09:11:35Z,22.94,"[291.3,258.16,246.46,255.35,251.6,225.13,148.99,106.43,83.06,51.81,33.54,22.94]",13,Python,2024-10-31,,keep,Model Infra,Post-Train · Reinforcement learning,"当前图中的 Post-Train · Reinforcement learning 代表项目；仓库仍在维护，22,777 stars，2026 年 7 月 OpenRank 22.94。",框架功能重叠明显，按通用性和持续协作控制在四个项目。,ok,,
672415139,OpenRLHF/OpenRLHF,"An Easy-to-use, Scalable and High-performance Agentic RL Framework based on Ray (PPO & DAPO & REINFORCE++ &  VLM & TIS & vLLM & Ray & Async  RL)",9876,993,352,Apache-2.0,false,2026-07-14T01:57:21Z,,"[17.71,13.98,11.7,7.71,8.54,7.74,6.93,6.39,6.17,5.32,null,null]",0,Python,2023-07-30,"large-language-models,proximal-policy-optimization,raylib,reinforcement-learning,reinforcement-learning-from-human-feedback,transformers,visual-language-models,vllm",remove,Model Infra,Post-Train · Reinforcement learning,Post-Train 区加入 TRL 后需要一进一出；OpenRLHF 最近窗口缺少可靠 OpenRank。,项目仍是 RLHF 工程实践的重要参考，本次只是不再占主图 logo。,ok,,
937952934,areal-project/AReaL,The RL Bridge for LLM-based Agent Applications. Made Simple & Flexible.,5638,572,103,Apache-2.0,false,2026-08-03T15:07:01Z,6.45,"[25.34,35.25,42.88,45.74,49.92,43.66,40.36,60.93,57.26,38.83,16.51,6.45]",4,Python,2025-02-24,"agent,llm,llm-agent,llm-reasoning,machine-learning-systems,mlsys,reinforcement-learning,rl",keep,Model Infra,Post-Train · Reinforcement learning,"当前图中的 Post-Train · Reinforcement learning 代表项目；仓库仍在维护，5,638 stars，2026 年 7 月 OpenRank 6.45。",框架功能重叠明显，按通用性和持续协作控制在四个项目。,ok,,
